"Date/Time,""Lat"",""Lon"",""Base"""
"7/7/2014 20:47:00,40.7656,-73.9708,""B02512"""
"7/7/2014 20:47:00,40.7699,-73.8643,""B02512"""
"7/7/2014 20:48:00,40.7522,-73.9896,""B02512"""
"7/7/2014 20:48:00,40.7616,-73.9677,""B02512"""
"7/7/2014 20:52:00,40.775,-73.9823,""B02512"""
"7/7/2014 20:54:00,40.7919,-73.9657,""B02512"""
"7/7/2014 20:55:00,40.7641,-73.979,""B02512"""
"7/7/2014 20:58:00,40.6958,-73.9829,""B02512"""
"7/7/2014 20:59:00,40.749,-73.9939,""B02512"""
"7/7/2014 21:00:00,40.7577,-73.9753,""B02512"""
"7/7/2014 21:02:00,40.7431,-73.9889,""B02512"""
"7/7/2014 21:03:00,40.7248,-73.9972,""B02512"""
"7/7/2014 21:04:00,40.7455,-73.9947,""B02512"""
"7/7/2014 21:05:00,40.6879,-74.1823,""B02512"""
"7/7/2014 21:06:00,40.7427,-73.9848,""B02512"""
"7/7/2014 21:06:00,40.7595,-73.9729,""B02512"""
"7/7/2014 21:09:00,40.6906,-74.1782,""B02512"""
"7/7/2014 21:09:00,40.695,-74.1787,""B02512"""
"7/7/2014 21:12:00,40.8275,-73.9489,""B02512"""
"7/7/2014 21:12:00,40.7455,-74.0048,""B02512"""
"7/7/2014 21:13:00,40.7179,-73.9899,""B02512"""
"7/7/2014 21:16:00,40.7263,-74.0388,""B02512"""
"7/7/2014 21:16:00,40.7263,-74.0388,""B02512"""
"7/7/2014 21:18:00,40.7661,-73.9672,""B02512"""
"7/7/2014 21:19:00,40.7269,-73.9894,""B02512"""
"7/7/2014 21:19:00,40.7244,-74.0022,""B02512"""
"7/7/2014 21:19:00,40.7404,-73.9792,""B02512"""
"7/7/2014 21:21:00,40.762,-73.9747,""B02512"""
"7/7/2014 21:23:00,40.75,-73.9926,""B02512"""
"7/7/2014 21:25:00,40.7224,-74.0098,""B02512"""
"7/7/2014 21:29:00,40.763,-73.9795,""B02512"""
"7/7/2014 21:32:00,40.7739,-73.8722,""B02512"""
"7/7/2014 21:32:00,40.6467,-73.7784,""B02512"""
"7/7/2014 21:34:00,40.7905,-73.9765,""B02512"""
"7/7/2014 21:34:00,40.7905,-73.9765,""B02512"""
"7/7/2014 21:36:00,40.7576,-73.9715,""B02512"""
"7/7/2014 21:37:00,40.7553,-73.9752,""B02512"""
"7/7/2014 21:37:00,40.7403,-74.0058,""B02512"""
"7/7/2014 21:43:00,40.7663,-73.9942,""B02512"""
"7/7/2014 21:43:00,40.7235,-74.0028,""B02512"""
"7/7/2014 21:44:00,40.7405,-73.986,""B02512"""
"7/7/2014 21:45:00,40.7511,-73.9941,""B02512"""
"7/7/2014 21:45:00,40.7626,-73.9875,""B02512"""
"7/7/2014 21:47:00,40.7248,-73.9823,""B02512"""
"7/7/2014 21:47:00,40.7418,-73.9872,""B02512"""
"7/7/2014 21:48:00,40.71,-73.9625,""B02512"""
"7/7/2014 21:48:00,40.7253,-73.9924,""B02512"""
"7/7/2014 21:49:00,40.7244,-73.989,""B02512"""
"7/7/2014 21:50:00,40.7396,-73.9953,""B02512"""
"7/7/2014 21:52:00,40.7498,-73.9919,""B02512"""
"7/7/2014 21:53:00,40.7495,-73.9923,""B02512"""
"7/7/2014 21:54:00,40.7439,-73.9915,""B02512"""
"7/7/2014 21:56:00,40.7187,-74.009,""B02512"""
"7/7/2014 21:58:00,40.7556,-73.8433,""B02512"""
"7/7/2014 22:00:00,40.7272,-73.9882,""B02512"""
"7/7/2014 22:01:00,40.7283,-73.9996,""B02512"""
"7/7/2014 22:03:00,40.6457,-73.7767,""B02512"""
"7/7/2014 22:04:00,40.7343,-74.0079,""B02512"""
"7/7/2014 22:04:00,40.7847,-73.9756,""B02512"""
"7/7/2014 22:05:00,40.7293,-74.0039,""B02512"""
"7/7/2014 22:06:00,40.74,-74.0059,""B02512"""
"7/7/2014 22:07:00,40.6947,-74.1778,""B02512"""
"7/7/2014 22:11:00,40.7645,-73.9704,""B02512"""
"7/7/2014 22:14:00,40.7298,-73.9829,""B02512"""
"7/7/2014 22:15:00,40.7316,-74.0044,""B02512"""
"7/7/2014 22:16:00,40.7284,-74.0047,""B02512"""
"7/7/2014 22:20:00,40.7276,-73.9934,""B02512"""
"7/7/2014 22:22:00,40.764,-73.9765,""B02512"""
"7/7/2014 22:23:00,40.723,-73.9989,""B02512"""
"7/7/2014 22:25:00,40.7388,-74.0085,""B02512"""
"7/7/2014 22:28:00,40.7607,-73.9809,""B02512"""
"7/7/2014 22:31:00,40.8021,-73.9646,""B02512"""
"7/7/2014 22:33:00,40.7776,-73.9749,""B02512"""
"7/7/2014 22:33:00,40.7594,-73.9723,""B02512"""
"7/7/2014 22:34:00,40.72,-73.9893,""B02512"""
"7/7/2014 22:34:00,40.7445,-73.9947,""B02512"""
"7/7/2014 22:34:00,40.7445,-73.9947,""B02512"""
"7/7/2014 22:36:00,40.7404,-74.0058,""B02512"""
"7/7/2014 22:38:00,40.7282,-74.0056,""B02512"""
"7/7/2014 22:40:00,40.7535,-73.9841,""B02512"""
"7/7/2014 22:42:00,40.7612,-73.9819,""B02512"""
"7/7/2014 22:43:00,40.7226,-73.9879,""B02512"""
"7/7/2014 22:44:00,40.645,-73.7811,""B02512"""
"7/7/2014 22:46:00,40.7632,-73.993,""B02512"""
"7/7/2014 22:50:00,40.7781,-73.9521,""B02512"""
"7/7/2014 22:56:00,40.7578,-73.9819,""B02512"""
"7/7/2014 22:59:00,40.7389,-73.9886,""B02512"""
"7/7/2014 23:03:00,40.7522,-73.982,""B02512"""
"7/7/2014 23:06:00,40.7422,-74.0042,""B02512"""
"7/7/2014 23:06:00,40.7422,-74.0042,""B02512"""
"7/7/2014 23:07:00,40.6905,-74.1782,""B02512"""
"7/7/2014 23:09:00,40.7851,-73.9748,""B02512"""
"7/7/2014 23:12:00,40.6955,-73.9421,""B02512"""
"7/7/2014 23:13:00,40.7846,-73.9483,""B02512"""
"7/7/2014 23:14:00,40.7165,-74.0146,""B02512"""
"7/7/2014 23:14:00,40.6953,-74.1775,""B02512"""
"7/7/2014 23:16:00,40.7657,-73.9698,""B02512"""
"7/7/2014 23:26:00,40.7856,-73.9719,""B02512"""
"7/7/2014 23:26:00,40.6951,-74.1782,""B02512"""
"7/7/2014 23:28:00,40.7282,-73.9881,""B02512"""
"7/7/2014 23:43:00,40.721,-73.9878,""B02512"""
"7/7/2014 23:45:00,40.7409,-74.0075,""B02512"""
"7/7/2014 23:51:00,40.7595,-73.9753,""B02512"""
"7/7/2014 23:52:00,40.7627,-73.9613,""B02512"""
"7/7/2014 23:52:00,40.7627,-73.9613,""B02512"""
"7/8/2014 0:04:00,40.7685,-73.9818,""B02512"""
"7/8/2014 0:09:00,40.7215,-73.9889,""B02512"""
"7/8/2014 0:13:00,40.7607,-73.9793,""B02512"""
"7/8/2014 0:14:00,40.7591,-73.972,""B02512"""
"7/8/2014 0:16:00,40.7314,-74.0048,""B02512"""
"7/8/2014 0:17:00,40.6945,-74.1775,""B02512"""
"7/8/2014 0:27:00,40.761,-73.9785,""B02512"""
"7/8/2014 0:28:00,40.7459,-73.8784,""B02512"""
"7/8/2014 0:37:00,40.6459,-73.7804,""B02512"""
"7/8/2014 0:38:00,40.7583,-73.9724,""B02512"""
"7/8/2014 0:51:00,40.7623,-73.9753,""B02512"""
"7/8/2014 0:55:00,40.6497,-73.9609,""B02512"""
"7/8/2014 0:58:00,40.7389,-73.9309,""B02512"""
"7/8/2014 1:19:00,40.761,-73.9689,""B02512"""
"7/8/2014 1:21:00,40.7356,-73.9506,""B02512"""
"7/8/2014 1:51:00,40.7586,-73.9707,""B02512"""
"7/8/2014 1:52:00,40.7598,-73.9764,""B02512"""
"7/8/2014 2:51:00,40.7569,-73.9714,""B02512"""
"7/8/2014 2:51:00,40.7509,-73.982,""B02512"""
"7/8/2014 2:53:00,40.646,-73.7769,""B02512"""
"7/8/2014 3:01:00,40.7225,-73.9887,""B02512"""
"7/8/2014 3:02:00,40.7855,-73.9696,""B02512"""
"7/8/2014 3:26:00,40.7617,-73.9743,""B02512"""
"7/8/2014 3:32:00,40.7812,-74.2917,""B02512"""
"7/8/2014 3:52:00,41.0588,-73.828,""B02512"""
"7/8/2014 3:58:00,40.6466,-73.7899,""B02512"""
"7/8/2014 4:01:00,40.7606,-73.99,""B02512"""
"7/8/2014 4:03:00,40.7666,-73.961,""B02512"""
"7/8/2014 4:19:00,40.7313,-73.9825,""B02512"""
"7/8/2014 4:20:00,40.646,-73.7768,""B02512"""
"7/8/2014 4:38:00,40.7278,-74.0044,""B02512"""
"7/8/2014 4:40:00,40.6416,-73.7303,""B02512"""
"7/8/2014 4:47:00,40.7684,-73.9845,""B02512"""
"7/8/2014 5:02:00,40.6948,-74.1779,""B02512"""
"7/8/2014 5:09:00,40.6465,-73.7895,""B02512"""
"7/8/2014 5:09:00,40.7622,-73.9854,""B02512"""
"7/8/2014 5:23:00,40.6447,-73.7821,""B02512"""
"7/8/2014 5:23:00,40.7609,-73.9965,""B02512"""
"7/8/2014 5:29:00,40.7807,-73.9841,""B02512"""
"7/8/2014 5:31:00,40.6448,-73.7818,""B02512"""
"7/8/2014 5:35:00,40.7743,-73.957,""B02512"""
"7/8/2014 5:37:00,40.7044,-74.0097,""B02512"""
"7/8/2014 5:42:00,40.8799,-73.874,""B02512"""
"7/8/2014 5:45:00,40.7735,-73.9461,""B02512"""
"7/8/2014 5:48:00,40.7594,-73.9958,""B02512"""
"7/8/2014 5:53:00,40.6933,-73.9994,""B02512"""
"7/8/2014 5:55:00,40.7236,-74.0005,""B02512"""
"7/8/2014 5:58:00,40.7744,-73.9817,""B02512"""
"7/8/2014 6:02:00,40.7192,-73.9819,""B02512"""
"7/8/2014 6:04:00,40.7345,-74.0094,""B02512"""
"7/8/2014 6:05:00,40.8109,-73.9645,""B02512"""
"7/8/2014 6:05:00,40.7729,-73.8856,""B02512"""
"7/8/2014 6:08:00,40.7532,-74.0039,""B02512"""
"7/8/2014 6:10:00,40.7375,-74.0018,""B02512"""
"7/8/2014 6:16:00,40.7645,-73.9685,""B02512"""
"7/8/2014 6:20:00,40.7438,-73.9931,""B02512"""
"7/8/2014 6:21:00,40.7567,-73.9649,""B02512"""
"7/8/2014 6:21:00,40.7381,-74.0083,""B02512"""
"7/8/2014 6:25:00,40.6872,-74.1933,""B02512"""
"7/8/2014 6:28:00,40.7843,-73.9702,""B02512"""
"7/8/2014 6:30:00,40.8402,-73.9759,""B02512"""
"7/8/2014 6:30:00,40.7808,-73.9489,""B02512"""
"7/8/2014 6:30:00,40.7401,-73.9865,""B02512"""
"7/8/2014 6:31:00,40.7565,-73.978,""B02512"""
"7/8/2014 6:33:00,40.7374,-74.0083,""B02512"""
"7/8/2014 6:38:00,40.7278,-74.0072,""B02512"""
"7/8/2014 6:39:00,40.7804,-73.9468,""B02512"""
"7/8/2014 6:45:00,40.7734,-73.9449,""B02512"""
"7/8/2014 6:45:00,40.7583,-73.8573,""B02512"""
"7/8/2014 6:46:00,40.724,-74.0034,""B02512"""
"7/8/2014 6:47:00,40.7732,-73.8857,""B02512"""
"7/8/2014 6:52:00,40.7457,-73.9907,""B02512"""
"7/8/2014 6:53:00,40.7546,-73.9359,""B02512"""
"7/8/2014 6:54:00,40.7406,-74.0056,""B02512"""
"7/8/2014 6:54:00,40.7732,-73.886,""B02512"""
"7/8/2014 6:54:00,40.7747,-73.9899,""B02512"""
"7/8/2014 6:54:00,40.7747,-73.9912,""B02512"""
"7/8/2014 6:56:00,40.7204,-73.9543,""B02512"""
"7/8/2014 6:57:00,40.6939,-73.9834,""B02512"""
"7/8/2014 6:58:00,40.7776,-73.9833,""B02512"""
"7/8/2014 6:59:00,40.7357,-74.0035,""B02512"""
"7/8/2014 6:59:00,40.685,-73.9662,""B02512"""
"7/8/2014 7:00:00,40.7884,-73.9744,""B02512"""
"7/8/2014 7:00:00,40.7448,-73.9739,""B02512"""
"7/8/2014 7:01:00,40.7743,-73.9453,""B02512"""
"7/8/2014 7:05:00,40.7782,-73.9769,""B02512"""
"7/8/2014 7:06:00,40.7881,-73.9784,""B02512"""
"7/8/2014 7:07:00,40.7754,-73.9781,""B02512"""
"7/8/2014 7:08:00,40.7376,-74.0053,""B02512"""
"7/8/2014 7:09:00,40.7409,-74.0043,""B02512"""
"7/8/2014 7:10:00,40.6864,-73.9876,""B02512"""
"7/8/2014 7:12:00,40.7351,-73.992,""B02512"""
"7/8/2014 7:13:00,40.7367,-73.9893,""B02512"""
"7/8/2014 7:14:00,40.7188,-74.041,""B02512"""
"7/8/2014 7:21:00,40.7333,-73.9754,""B02512"""
"7/8/2014 7:21:00,40.7718,-73.989,""B02512"""
"7/8/2014 7:21:00,40.7345,-73.9959,""B02512"""
"7/8/2014 7:21:00,40.7439,-73.9887,""B02512"""
"7/8/2014 7:23:00,40.7854,-73.9495,""B02512"""
"7/8/2014 7:24:00,40.7977,-74.459,""B02512"""
"7/8/2014 7:24:00,40.7581,-73.8571,""B02512"""
"7/8/2014 7:25:00,40.7787,-73.9583,""B02512"""
"7/8/2014 7:27:00,40.7682,-73.8621,""B02512"""
"7/8/2014 7:29:00,40.7362,-73.9844,""B02512"""
"7/8/2014 7:29:00,40.9716,-73.7504,""B02512"""
"7/8/2014 7:30:00,40.7667,-73.9832,""B02512"""
"7/8/2014 7:30:00,40.7657,-73.9628,""B02512"""
"7/8/2014 7:32:00,40.7325,-73.9877,""B02512"""
"7/8/2014 7:32:00,40.7866,-73.9426,""B02512"""
"7/8/2014 7:32:00,40.7563,-73.9612,""B02512"""
"7/8/2014 7:33:00,40.7246,-74.0099,""B02512"""
"7/8/2014 7:34:00,40.7634,-73.9846,""B02512"""
"7/8/2014 7:35:00,40.7408,-73.9981,""B02512"""
"7/8/2014 7:36:00,40.7303,-73.9899,""B02512"""
"7/8/2014 7:39:00,40.8965,-73.2981,""B02512"""
"7/8/2014 7:40:00,40.7356,-73.9833,""B02512"""
"7/8/2014 7:43:00,40.7443,-73.9962,""B02512"""
"7/8/2014 7:43:00,40.7993,-73.9628,""B02512"""
"7/8/2014 7:44:00,40.657,-73.9752,""B02512"""
"7/8/2014 7:46:00,40.6869,-74.1934,""B02512"""
"7/8/2014 7:46:00,40.6869,-74.1934,""B02512"""
"7/8/2014 7:46:00,40.7481,-74.0049,""B02512"""
"7/8/2014 7:47:00,40.7588,-73.9686,""B02512"""
"7/8/2014 7:47:00,40.7494,-73.9754,""B02512"""
"7/8/2014 7:47:00,40.7504,-73.9949,""B02512"""
"7/8/2014 7:48:00,40.7348,-74.1645,""B02512"""
"7/8/2014 7:49:00,40.7757,-73.9558,""B02512"""
"7/8/2014 7:49:00,40.7171,-74.0146,""B02512"""
"7/8/2014 7:50:00,40.721,-74.0084,""B02512"""
"7/8/2014 7:51:00,40.7741,-73.949,""B02512"""
"7/8/2014 7:51:00,40.7324,-73.9809,""B02512"""
"7/8/2014 7:54:00,40.7753,-73.953,""B02512"""
"7/8/2014 7:55:00,40.7231,-73.7436,""B02512"""
"7/8/2014 7:56:00,40.7201,-73.9956,""B02512"""
"7/8/2014 7:56:00,40.7408,-73.9797,""B02512"""
"7/8/2014 7:58:00,40.7396,-74.0059,""B02512"""
"7/8/2014 7:59:00,40.7707,-73.9879,""B02512"""
"7/8/2014 7:59:00,40.7645,-73.9727,""B02512"""
"7/8/2014 7:59:00,40.7247,-74.0101,""B02512"""
"7/8/2014 7:59:00,40.7739,-73.8726,""B02512"""
"7/8/2014 8:02:00,40.7562,-73.9634,""B02512"""
"7/8/2014 8:03:00,40.7055,-73.9333,""B02512"""
"7/8/2014 8:04:00,40.7038,-74.007,""B02512"""
"7/8/2014 8:06:00,40.717,-74.0123,""B02512"""
"7/8/2014 8:06:00,40.762,-73.9871,""B02512"""
"7/8/2014 8:07:00,40.7803,-73.9816,""B02512"""
"7/8/2014 8:09:00,40.6775,-73.9994,""B02512"""
"7/8/2014 8:13:00,40.7919,-73.9671,""B02512"""
"7/8/2014 8:14:00,40.7965,-73.9724,""B02512"""
"7/8/2014 8:17:00,40.647,-73.7898,""B02512"""
"7/8/2014 8:18:00,40.7565,-73.9749,""B02512"""
"7/8/2014 8:20:00,40.7705,-73.9481,""B02512"""
"7/8/2014 8:21:00,40.7738,-73.9561,""B02512"""
"7/8/2014 8:21:00,40.7259,-73.956,""B02512"""
"7/8/2014 8:22:00,40.7432,-73.9841,""B02512"""
"7/8/2014 8:24:00,40.7302,-73.9928,""B02512"""
"7/8/2014 8:24:00,40.7709,-73.8657,""B02512"""
"7/8/2014 8:24:00,40.7211,-73.9562,""B02512"""
"7/8/2014 8:26:00,40.7568,-73.9744,""B02512"""
"7/8/2014 8:26:00,40.7429,-73.9791,""B02512"""
"7/8/2014 8:28:00,40.7798,-73.9501,""B02512"""
"7/8/2014 8:28:00,40.819,-73.9388,""B02512"""
"7/8/2014 8:29:00,40.7369,-74.0055,""B02512"""
"7/8/2014 8:30:00,40.7591,-73.9917,""B02512"""
"7/8/2014 8:31:00,40.7407,-73.9846,""B02512"""
"7/8/2014 8:31:00,40.7472,-73.9776,""B02512"""
"7/8/2014 8:31:00,40.7742,-73.9613,""B02512"""
"7/8/2014 8:32:00,40.7659,-73.9709,""B02512"""
"7/8/2014 8:32:00,40.7428,-73.992,""B02512"""
"7/8/2014 8:34:00,40.7328,-73.9875,""B02512"""
"7/8/2014 8:35:00,40.7513,-73.9939,""B02512"""
"7/8/2014 8:36:00,40.7323,-73.9811,""B02512"""
"7/8/2014 8:36:00,40.7426,-74.3667,""B02512"""
"7/8/2014 8:37:00,40.7883,-73.9675,""B02512"""
"7/8/2014 8:37:00,40.7702,-73.9616,""B02512"""
"7/8/2014 8:38:00,40.7325,-74.0035,""B02512"""
"7/8/2014 8:38:00,40.741,-74.0071,""B02512"""
"7/8/2014 8:39:00,40.7738,-73.8744,""B02512"""
"7/8/2014 8:40:00,40.7651,-73.9723,""B02512"""
"7/8/2014 8:42:00,40.7526,-73.9947,""B02512"""
"7/8/2014 8:43:00,40.7586,-73.9926,""B02512"""
"7/8/2014 8:49:00,40.751,-74.0033,""B02512"""
"7/8/2014 8:51:00,40.7492,-73.9788,""B02512"""
"7/8/2014 8:52:00,40.6446,-73.7819,""B02512"""
"7/8/2014 8:53:00,40.7331,-73.9811,""B02512"""
"7/8/2014 8:55:00,40.7271,-73.9783,""B02512"""
"7/8/2014 8:55:00,40.719,-73.8415,""B02512"""
"7/8/2014 8:56:00,40.7159,-74.0133,""B02512"""
"7/8/2014 8:58:00,40.6954,-74.1784,""B02512"""
"7/8/2014 8:59:00,40.8129,-73.9439,""B02512"""
"7/8/2014 9:00:00,40.7753,-73.9841,""B02512"""
"7/8/2014 9:01:00,40.7263,-73.9553,""B02512"""
"7/8/2014 9:01:00,40.7919,-73.974,""B02512"""
"7/8/2014 9:01:00,40.7377,-74.1741,""B02512"""
"7/8/2014 9:01:00,40.7661,-73.9845,""B02512"""
"7/8/2014 9:02:00,40.769,-73.9567,""B02512"""
"7/8/2014 9:02:00,40.7687,-73.9872,""B02512"""
"7/8/2014 9:05:00,40.7408,-73.9974,""B02512"""
"7/8/2014 9:08:00,40.7662,-73.9535,""B02512"""
"7/8/2014 9:09:00,40.7393,-74.008,""B02512"""
"7/8/2014 9:10:00,40.7392,-73.9874,""B02512"""
"7/8/2014 9:10:00,40.7609,-73.9713,""B02512"""
"7/8/2014 9:10:00,40.7297,-73.9863,""B02512"""
"7/8/2014 9:11:00,40.6587,-73.8035,""B02512"""
"7/8/2014 9:14:00,40.7325,-73.9989,""B02512"""
"7/8/2014 9:14:00,40.7715,-73.9586,""B02512"""
"7/8/2014 9:20:00,40.7586,-73.9926,""B02512"""
"7/8/2014 9:20:00,40.7654,-73.9644,""B02512"""
"7/8/2014 9:22:00,40.7655,-73.9617,""B02512"""
"7/8/2014 9:23:00,40.7658,-73.9803,""B02512"""
"7/8/2014 9:23:00,40.3461,-74.6306,""B02512"""
"7/8/2014 9:25:00,40.7743,-73.8728,""B02512"""
"7/8/2014 9:26:00,40.6746,-73.9632,""B02512"""
"7/8/2014 9:26:00,40.7169,-73.9917,""B02512"""
"7/8/2014 9:28:00,40.6736,-73.9523,""B02512"""
"7/8/2014 9:28:00,40.7409,-74.0072,""B02512"""
"7/8/2014 9:29:00,40.7396,-74.0027,""B02512"""
"7/8/2014 9:30:00,40.7912,-74.0416,""B02512"""
"7/8/2014 9:30:00,40.7912,-74.0416,""B02512"""
"7/8/2014 9:31:00,40.79,-73.9801,""B02512"""
"7/8/2014 9:31:00,40.756,-73.9714,""B02512"""
"7/8/2014 9:32:00,40.7645,-73.9775,""B02512"""
"7/8/2014 9:32:00,40.7054,-74.017,""B02512"""
"7/8/2014 9:32:00,40.7279,-73.9563,""B02512"""
"7/8/2014 9:33:00,40.7433,-73.9844,""B02512"""
"7/8/2014 9:37:00,40.7194,-74.0025,""B02512"""
"7/8/2014 9:37:00,40.8415,-73.9419,""B02512"""
"7/8/2014 9:39:00,40.8213,-73.2194,""B02512"""
"7/8/2014 9:39:00,40.7205,-74.0085,""B02512"""
"7/8/2014 9:40:00,40.7743,-73.8724,""B02512"""
"7/8/2014 9:41:00,40.7509,-73.9741,""B02512"""
"7/8/2014 9:42:00,40.7343,-73.995,""B02512"""
"7/8/2014 9:44:00,40.7742,-73.872,""B02512"""
"7/8/2014 9:47:00,40.7189,-74.0021,""B02512"""
"7/8/2014 9:49:00,40.7549,-73.8454,""B02512"""
"7/8/2014 9:51:00,40.7244,-73.9998,""B02512"""
"7/8/2014 9:54:00,40.7305,-74.0027,""B02512"""
"7/8/2014 9:55:00,40.76,-73.9721,""B02512"""
"7/8/2014 9:56:00,40.7559,-73.9778,""B02512"""
"7/8/2014 9:59:00,40.7356,-73.9964,""B02512"""
"7/8/2014 10:01:00,40.762,-73.9815,""B02512"""
"7/8/2014 10:02:00,40.6915,-73.9899,""B02512"""
"7/8/2014 10:03:00,40.771,-73.866,""B02512"""
"7/8/2014 10:04:00,40.7488,-73.9869,""B02512"""
"7/8/2014 10:07:00,40.7745,-73.9638,""B02512"""
"7/8/2014 10:08:00,40.8789,-73.915,""B02512"""
"7/8/2014 10:08:00,40.7769,-73.953,""B02512"""
"7/8/2014 10:09:00,40.7725,-73.9508,""B02512"""
"7/8/2014 10:10:00,40.7741,-73.8721,""B02512"""
"7/8/2014 10:10:00,40.7544,-73.9769,""B02512"""
"7/8/2014 10:11:00,40.7499,-73.9794,""B02512"""
"7/8/2014 10:12:00,40.7647,-73.9662,""B02512"""
"7/8/2014 10:13:00,40.9314,-73.9003,""B02512"""
"7/8/2014 10:15:00,40.7501,-73.9813,""B02512"""
"7/8/2014 10:15:00,40.7577,-73.9825,""B02512"""
"7/8/2014 10:16:00,40.7595,-73.9721,""B02512"""
"7/8/2014 10:21:00,40.773,-73.8854,""B02512"""
"7/8/2014 10:26:00,40.7545,-73.9695,""B02512"""
"7/8/2014 10:26:00,40.7423,-73.9912,""B02512"""
"7/8/2014 10:26:00,40.7594,-73.9723,""B02512"""
"7/8/2014 10:26:00,40.8368,-73.976,""B02512"""
"7/8/2014 10:26:00,40.7716,-73.9882,""B02512"""
"7/8/2014 10:29:00,40.7716,-73.9568,""B02512"""
"7/8/2014 10:30:00,40.7479,-74.0004,""B02512"""
"7/8/2014 10:30:00,40.72,-74.0052,""B02512"""
"7/8/2014 10:32:00,40.77,-73.961,""B02512"""
"7/8/2014 10:33:00,40.773,-73.9666,""B02512"""
"7/8/2014 10:34:00,40.7323,-73.9865,""B02512"""
"7/8/2014 10:35:00,40.7625,-73.982,""B02512"""
"7/8/2014 10:35:00,40.7203,-73.9998,""B02512"""
"7/8/2014 10:36:00,40.7634,-73.9867,""B02512"""
"7/8/2014 10:36:00,40.7318,-73.9895,""B02512"""
"7/8/2014 10:36:00,40.7137,-74.0113,""B02512"""
"7/8/2014 10:37:00,40.7144,-74.0148,""B02512"""
"7/8/2014 10:40:00,40.7778,-73.963,""B02512"""
"7/8/2014 10:43:00,40.7352,-73.9915,""B02512"""
"7/8/2014 10:44:00,40.7611,-73.9796,""B02512"""
"7/8/2014 10:45:00,40.7747,-73.9816,""B02512"""
"7/8/2014 10:46:00,40.6955,-74.1776,""B02512"""
"7/8/2014 10:47:00,40.7636,-73.9826,""B02512"""
"7/8/2014 10:48:00,40.7429,-74.0052,""B02512"""
"7/8/2014 10:49:00,40.7289,-73.9768,""B02512"""
"7/8/2014 10:51:00,40.6666,-73.7799,""B02512"""
"7/8/2014 10:52:00,40.7592,-73.9768,""B02512"""
"7/8/2014 10:56:00,40.7452,-73.9974,""B02512"""
"7/8/2014 10:56:00,40.7486,-73.9494,""B02512"""
"7/8/2014 10:57:00,40.6878,-74.1815,""B02512"""
"7/8/2014 10:58:00,40.7625,-73.972,""B02512"""
"7/8/2014 10:58:00,40.7504,-73.9946,""B02512"""
"7/8/2014 10:59:00,40.7378,-74.0072,""B02512"""
"7/8/2014 11:00:00,40.7417,-73.9877,""B02512"""
"7/8/2014 11:00:00,40.7234,-74.0078,""B02512"""
"7/8/2014 11:01:00,40.7313,-73.9913,""B02512"""
"7/8/2014 11:02:00,40.7447,-73.9853,""B02512"""
"7/8/2014 11:03:00,40.7821,-73.9516,""B02512"""
"7/8/2014 11:04:00,40.7501,-73.9746,""B02512"""
"7/8/2014 11:05:00,40.722,-74.0043,""B02512"""
"7/8/2014 11:05:00,40.7541,-73.974,""B02512"""
"7/8/2014 11:08:00,40.7905,-73.9536,""B02512"""
"7/8/2014 11:10:00,40.7745,-73.9638,""B02512"""
"7/8/2014 11:11:00,40.7472,-73.9797,""B02512"""
"7/8/2014 11:12:00,40.7807,-73.9462,""B02512"""
"7/8/2014 11:13:00,40.7742,-73.9631,""B02512"""
"7/8/2014 11:13:00,40.7631,-73.9695,""B02512"""
"7/8/2014 11:14:00,40.7428,-73.9868,""B02512"""
"7/8/2014 11:15:00,40.7173,-74.0058,""B02512"""
"7/8/2014 11:17:00,40.7721,-73.956,""B02512"""
"7/8/2014 11:17:00,40.7695,-73.9653,""B02512"""
"7/8/2014 11:18:00,40.7303,-73.9937,""B02512"""
"7/8/2014 11:24:00,40.7599,-73.9785,""B02512"""
"7/8/2014 11:25:00,40.7416,-73.9914,""B02512"""
"7/8/2014 11:25:00,40.7382,-74.0056,""B02512"""
"7/8/2014 11:25:00,40.7591,-73.9748,""B02512"""
"7/8/2014 11:27:00,40.7637,-73.9723,""B02512"""
"7/8/2014 11:28:00,40.725,-74.0093,""B02512"""
"7/8/2014 11:28:00,40.7528,-73.985,""B02512"""
"7/8/2014 11:31:00,40.7683,-73.9591,""B02512"""
"7/8/2014 11:32:00,40.7254,-74.0003,""B02512"""
"7/8/2014 11:33:00,40.7448,-73.9888,""B02512"""
"7/8/2014 11:37:00,40.7519,-73.9948,""B02512"""
"7/8/2014 11:39:00,40.7462,-73.9862,""B02512"""
"7/8/2014 11:39:00,40.7396,-73.994,""B02512"""
"7/8/2014 11:45:00,40.7736,-73.962,""B02512"""
"7/8/2014 11:46:00,40.7807,-73.96,""B02512"""
"7/8/2014 11:46:00,40.7807,-73.96,""B02512"""
"7/8/2014 11:47:00,40.7543,-73.9924,""B02512"""
"7/8/2014 11:48:00,40.8416,-73.9422,""B02512"""
"7/8/2014 11:52:00,40.7846,-73.981,""B02512"""
"7/8/2014 11:52:00,40.6952,-74.1785,""B02512"""
"7/8/2014 11:53:00,40.7856,-73.9699,""B02512"""
"7/8/2014 11:53:00,40.7303,-74.0083,""B02512"""
"7/8/2014 11:54:00,40.675,-73.9667,""B02512"""
"7/8/2014 11:55:00,40.7218,-73.9874,""B02512"""
"7/8/2014 11:55:00,40.7451,-73.9938,""B02512"""
